record_id,scraped_at,country,platform,platform_type,source_url,thread_id,post_id,parent_post_id,author_id,author_username,post_date,post_date_normalized,content_original,Initial_Translation,car_brand,car_model,car_segment,Initial_parameter,Initial_sentiment,has_media,media_urls,like_count,reply_count,share_count,view_count,is_thread_opener,star_rating,star_rating_max,star_rating_available,scraper_version,raw_html_hash,enriched_content,has_context,is_semantic_duplicate,duplicate_of_id,similarity_score,content_quality_flag,wow_signal_hits,category,parameter,sentiment,confidence,is_wow_factor,review_flag,focus_model,content_english,translation_status,translation_source,is_substantial,engagement_raw,engagement_score,sentiment_weight,wow_factor_score,wow_score_tier
2142adfd-75a5-40c5-bff6-784409f6c624,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/1042223519894027/posts/2179701729479528/?comment_id=2179710756145292&__cft__[0]=AZY__K0knmMZ-NqPx00t_ZQDLE27-vHP25dOMtS4dTiW3yxzyg7ylkRP7j4JQp1mQHYCsRKrcTvywEy_M6P7DpGIYEJlXEFBfY94p8NnW-sZoG1ABMfPp_iUMZB4o9RY3-IPOndfto26EKRnyrD6XLXSL3YOsE7hv3eS3AYDtJbQR_TCZkslbXeVhbez6fA4ApA95JN1Sm9IVfooe1ZQ4kZw&__tn__=R-R,2.1797E+15,2179701729479528_C5,2179700000000000.0,https://www.facebook.com/groups/1042223519894027/user/100026603981633/,Marcelio Marcelio,2 jam,19/06/2026,P,,Toyota,Toyota Avanza,B-MPV,New Tech,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,P,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
66667d08-77bf-44a4-9d79-95165b9139d7,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/1042223519894027/posts/2179701729479528/?comment_id=2179710756145292&__cft__[0]=AZY__K0knmMZ-NqPx00t_ZQDLE27-vHP25dOMtS4dTiW3yxzyg7ylkRP7j4JQp1mQHYCsRKrcTvywEy_M6P7DpGIYEJlXEFBfY94p8NnW-sZoG1ABMfPp_iUMZB4o9RY3-IPOndfto26EKRnyrD6XLXSL3YOsE7hv3eS3AYDtJbQR_TCZkslbXeVhbez6fA4ApA95JN1Sm9IVfooe1ZQ4kZw&__tn__=R-R,2.1797E+15,2179701729479528_C6,2179700000000000.0,https://www.facebook.com/groups/1042223519894027/user/100011817392937/,Aldy,2 jam,19/06/2026,Sama ini gak jadi ?,,Toyota,Toyota Avanza,B-MPV,Safety,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,Sama ini gak jadi ?,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
9a4a8f78-2f77-4337-8d1a-4589b1c852b7,46192.62802,Indonesia,Facebook,group_post,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268321196645549&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4.2683E+15,,,,,,Bodi kid bli brp om,,Toyota,Toyota Avanza,B-MPV,Safety,Neutral,False,,3,0.0,0,0,True,,,False,fb_scraper_v1,,Bodi kid bli brp om,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
3a8cc679-538f-4723-983a-d39c95c126a1,46192.62802,Indonesia,Facebook,group_post,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268504999960502&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4.2683E+15,,,,,,skrg orang lebih suka mobil tua karna sukacangnya tdk sulit di cari,,Toyota,Toyota Avanza,B-MPV,Styling / Design,Positive,False,,2,0.0,0,0,True,,,False,fb_scraper_v1,,skrg orang lebih suka mobil tua karna sukacangnya tdk sulit di cari,False,False,,,KEEP,,Value Perception,Maintenance Cost,Negative,0.8,False,OK,Toyota Avanza,Nowadays people prefer old cars because they are not difficult to find,ok,auto,True,1.0986122886681098,8.36,0.0,4.18,LOW
3e51f092-f26d-4e1e-ba72-c67102a58ca2,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268321196645549&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C6,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100043023581119/,Alfian Martin,11 jam,19/06/2026,Ikut om,,Toyota,Toyota Avanza,B-MPV,Powertrain / Performance,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Ikut om,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
3a3b6f1c-2a32-44ba-9780-c23f485b6a6e,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268321196645549&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C7,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100091119683440/,Gavin Ananta,11 jam,19/06/2026,Menuju tua om,,Toyota,Toyota Avanza,B-MPV,Styling / Design,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Menuju tua om,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
4e95c2eb-daeb-4f52-bf9d-f7dc0581c7c1,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268321196645549&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C8,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100075093597545/,Alfino Ama Alfino Ama,11 jam,19/06/2026,skrg orang lebih suka mobil tua karna sukacangnya tdk sulit di cari,,Toyota,Toyota Avanza,B-MPV,Styling / Design,Positive,False,,2,0.0,0,0,False,,,False,fb_scraper_v1,,skrg orang lebih suka mobil tua karna sukacangnya tdk sulit di cari,False,True,3a8cc679-538f-4723-983a-d39c95c126a1,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
1f184d0d-d5c1-4528-a9b2-faea6aa4a613,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268321196645549&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C9,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/1512482777/,Rahmadinata Papanya Noureen,11 jam,19/06/2026,Pilot nya tua jg nggak om..wkwkw,,Toyota,Toyota Avanza,B-MPV,Styling / Design,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Pilot nya tua jg nggak om..wkwkw,False,False,,,KEEP,,Other,General Impression,Neutral,0.9,False,OK,Toyota Avanza,,skipped_not_substantial,,False,,,,,
483ede16-c9c3-4af4-ac63-eb5fe2911772,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268321196645549&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C10,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100093271982863/,Soleh,11 jam,19/06/2026,,,Toyota,Toyota Avanza,B-MPV,Safety,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
ab7a19c1-cb31-4dc3-8b28-348bdd69132b,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268504999960502&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C6,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100043023581119/,Alfian Martin,11 jam,19/06/2026,Ikut om,,Toyota,Toyota Avanza,B-MPV,Safety,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Ikut om,False,True,3e51f092-f26d-4e1e-ba72-c67102a58ca2,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
56913fa7-7581-42d9-834d-1826ee7ca766,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268504999960502&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C7,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100091119683440/,Gavin Ananta,11 jam,19/06/2026,Menuju tua om,,Toyota,Toyota Avanza,B-MPV,Safety,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Menuju tua om,False,True,3a3b6f1c-2a32-44ba-9780-c23f485b6a6e,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
508745e7-d24d-4acd-baec-3b088bd2f40a,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268504999960502&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C8,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100075093597545/,Alfino Ama Alfino Ama,11 jam,19/06/2026,skrg orang lebih suka mobil tua karna sukacangnya tdk sulit di cari,,Toyota,Toyota Avanza,B-MPV,Styling / Design,Positive,False,,2,0.0,0,0,False,,,False,fb_scraper_v1,,skrg orang lebih suka mobil tua karna sukacangnya tdk sulit di cari,False,True,3a8cc679-538f-4723-983a-d39c95c126a1,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
6aac83d7-9e24-4304-939f-a6ec8252f93d,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268504999960502&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C9,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/1512482777/,Rahmadinata Papanya Noureen,11 jam,19/06/2026,Pilot nya tua jg nggak om..wkwkw,,Toyota,Toyota Avanza,B-MPV,Styling / Design,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Pilot nya tua jg nggak om..wkwkw,False,True,1f184d0d-d5c1-4528-a9b2-faea6aa4a613,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
3ec321f4-210b-4814-a35d-0ef29006caee,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268504999960502&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C10,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100093271982863/,Soleh,11 jam,19/06/2026,,,Toyota,Toyota Avanza,B-MPV,New Tech,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,,False,True,483ede16-c9c3-4af4-ac63-eb5fe2911772,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
9d0a6328-19ab-4066-b72e-3d09697378b1,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268321196645549&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C3,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100014523662908/,Angger Mardi,14 jam,19/06/2026,Bodi kid bli brp om,,Toyota,Toyota Avanza,B-MPV,Styling / Design,Neutral,False,,3,0.0,0,0,False,,,False,fb_scraper_v1,,Bodi kid bli brp om,False,True,9a4a8f78-2f77-4337-8d1a-4589b1c852b7,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
48c4bd33-5fc9-4f87-a749-7589f5e2b7cb,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268321196645549&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C4,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100050096103494/,West Cai,14 jam,19/06/2026,Tua2 keladi sekarang,,Toyota,Toyota Avanza,B-MPV,Value Perception,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Tua2 keladi sekarang,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
cef6e38f-f311-4faa-b58c-e579e760633f,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268321196645549&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C5,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100074815751566/,Edirin,14 jam,19/06/2026,2005 Om,,Toyota,Toyota Avanza,B-MPV,Powertrain / Performance,Neutral,False,,4,0.0,0,0,False,,,False,fb_scraper_v1,,2005 Om,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
939b9055-80ce-4520-b1f8-da676a627e55,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268504999960502&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C3,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100014523662908/,Angger Mardi,14 jam,19/06/2026,Bodi kid bli brp om,,Toyota,Toyota Avanza,B-MPV,Styling / Design,Neutral,False,,3,0.0,0,0,False,,,False,fb_scraper_v1,,Bodi kid bli brp om,False,True,9a4a8f78-2f77-4337-8d1a-4589b1c852b7,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
5e213c51-4527-4e7c-ad6a-5a55623ea373,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268504999960502&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C4,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100050096103494/,West Cai,14 jam,19/06/2026,Tua2 keladi sekarang,,Toyota,Toyota Avanza,B-MPV,Powertrain / Performance,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Tua2 keladi sekarang,False,True,48c4bd33-5fc9-4f87-a749-7589f5e2b7cb,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
7a4f9500-44ff-463f-8bd9-d6e13726aaac,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268504999960502&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C5,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100074815751566/,Edirin,14 jam,19/06/2026,2005 Om,,Toyota,Toyota Avanza,B-MPV,New Tech,Neutral,False,,4,0.0,0,0,False,,,False,fb_scraper_v1,,2005 Om,False,True,cef6e38f-f311-4faa-b58c-e579e760633f,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
692d29e1-9a99-4dcd-a212-3c63d790706f,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268321196645549&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C1,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100003895299753/,Ikmal Yahya Ayyasy,15 jam,19/06/2026,Istimewa,,Toyota,Toyota Avanza,B-MPV,New Tech,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Istimewa,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
90ec47ca-b087-4843-a031-73165c5feb56,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268321196645549&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C2,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100085209246322/,Faras Nasirulhaq,15 jam,19/06/2026,Mungkin maksudnya salam dari bogor,,Toyota,Toyota Avanza,B-MPV,Powertrain / Performance,Neutral,False,,2,0.0,0,0,False,,,False,fb_scraper_v1,,Mungkin maksudnya salam dari bogor,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
141eca58-c8b4-4c44-8f15-8961376d2b94,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268504999960502&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C1,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100003895299753/,Ikmal Yahya Ayyasy,15 jam,19/06/2026,Istimewa,,Toyota,Toyota Avanza,B-MPV,New Tech,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Istimewa,False,True,692d29e1-9a99-4dcd-a212-3c63d790706f,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
4a5da4e7-bebe-4099-b5cd-0dd8b4e32580,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268300289980973/?comment_id=4268504999960502&__cft__[0]=AZbqir85vqKfFEOJ5X7PPKMOAFOI4o0g3qH-vVrNZb4CwtSQEVZAYULgpj8emGTNPtuxwZ4taXpvI-cj35hnGFtKujEBjeD34TpXN4PVut52D2NFzGuO5RVLCPC6mUccqGrk6tL51_h5r6714wom20NtDWguFnd93n_i4oQ4f8o69IzJ1oRXIr7Zk0T4HLuizHS4HALBiRoJqVSCfGDgXTmE&__tn__=R-R,4.2683E+15,4268300289980973_C2,4268300000000000.0,https://www.facebook.com/groups/838897959587907/user/100085209246322/,Faras Nasirulhaq,15 jam,19/06/2026,Mungkin maksudnya salam dari bogor,,Toyota,Toyota Avanza,B-MPV,New Tech,Neutral,False,,2,0.0,0,0,False,,,False,fb_scraper_v1,,Mungkin maksudnya salam dari bogor,False,True,90ec47ca-b087-4843-a031-73165c5feb56,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
e5b4a70e-e156-4897-b7e3-5271aa52abda,46192.62802,Indonesia,Facebook,group_post,https://www.facebook.com/groups/838897959587907/posts/4268649219946080/?comment_id=4268967599914242&__cft__[0]=AZYHo6oMY4nwDnd_VDFZnSOp2jRlB_rRUqci82435Q5LzETHdBxbgYZW-lavFABX-wofRaeNvaO1ahRkJQpuxV8PNA0wFOevAb30qDKFMlngbQsg6s6AuGiF_BbNYOIl_lGbWsAqn_12Haq6hsGEJRtnOkAJEWpwbHYGuD0B9vqIGKCcojR4_wY8M7hMTzXuW5FyrpLkFRf7NFLRf3XQrgwb&__tn__=R-R,4.26865E+15,4.26865E+15,,,,,,Cek harga trotol bodi nya,,Toyota,Toyota Avanza,B-MPV,Value Perception,Neutral,False,,0,0.0,0,0,True,,,False,fb_scraper_v1,,Cek harga trotol bodi nya,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
e987b6d1-82f7-4031-bf28-41dc5c611370,46192.62802,Indonesia,Facebook,group_post,https://www.facebook.com/groups/838897959587907/posts/4268649219946080/?comment_id=4268906166587052&__cft__[0]=AZYHo6oMY4nwDnd_VDFZnSOp2jRlB_rRUqci82435Q5LzETHdBxbgYZW-lavFABX-wofRaeNvaO1ahRkJQpuxV8PNA0wFOevAb30qDKFMlngbQsg6s6AuGiF_BbNYOIl_lGbWsAqn_12Haq6hsGEJRtnOkAJEWpwbHYGuD0B9vqIGKCcojR4_wY8M7hMTzXuW5FyrpLkFRf7NFLRf3XQrgwb&__tn__=R-R,4.26865E+15,4.26865E+15,,,,,,Sock bekernya hrg brp om,,Toyota,Toyota Avanza,B-MPV,Powertrain / Performance,Neutral,False,,0,0.0,0,0,True,,,False,fb_scraper_v1,,Sock bekernya hrg brp om,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
