record_id,aspect_index,category,parameter,sentiment,confidence,phrase_original,phrase_english,focus_model,is_wow_factor,review_flag
a13b439a-d096-41df-a11c-e0c2647c964a,1,Powertrain / Performance,Driving Dynamics,Positive,0.9,lái hay,good driving,Honda HRV,False,MIXED_SENTIMENT
a13b439a-d096-41df-a11c-e0c2647c964a,2,Powertrain / Performance,Driving Dynamics,Negative,0.7,Xforce mà lái và máy kho? nh? HRV n?a,"Xforce's driving and engine are good, and HRV also has that",Honda HRV,False,MIXED_SENTIMENT
a13b439a-d096-41df-a11c-e0c2647c964a,3,Powertrain / Performance,Engine Power,Negative,0.7,Xforce mà lái và máy kho? nh? HRV n?a,"Xforce's driving and engine are good, and HRV also has that",Honda HRV,False,MIXED_SENTIMENT
a13b439a-d096-41df-a11c-e0c2647c964a,4,Value Perception,Competitor Comparison,Negative,0.8,doanh s? thì kém xa Yaris v?i x ph?c,sales are far behind Yaris and Xforce,Honda HRV,False,MIXED_SENTIMENT
33f3bd01-1e1d-4d35-adcb-eb9053a028a6,0,Brand Perception,Model Lineup,Neutral,0.9,Trong gia đình Kia thì đó là chiếc Seltos mới cạnh tranh trong phân khúc này,"In the Kia family, it is the new Seltos competing in this segment",Creta,False,OK
33f3bd01-1e1d-4d35-adcb-eb9053a028a6,1,Value Perception,Competitor Comparison,Neutral,0.9,Sonet phân khúc nhỏ hơn,Sonet is a smaller segment,Creta,False,OK
5c11bab9-1d28-499c-ba63-12c1617a2f8f,0,Value Perception,Competitor Comparison,Neutral,0.6,"?ã ?? s?c c?nh tranh v?i các ??i th? cùng phân khúc nh? seltos, creta...","Already competitive with competitors in the same segment like Seltos, Creta...",Creta,False,LOW_CONFIDENCE
d1ac3e36-a8d0-4c14-985c-cda2c03359c0,0,Brand Perception,Country of Origin Image,Negative,0.95,h?i h?n là xe Hàn X?ng thôi,regret that it's a Korean car,Creta,False,OK
29eb4c96-6b47-4c78-8e14-a942b1494d1a,0,Comfort & Space,Rear Seat Comfort,Negative,0.9,cái ch? l?i lên ? hàng gh? sau,the problem at the rear seat,Honda HRV,False,OK
29eb4c96-6b47-4c78-8e14-a942b1494d1a,1,Value Perception,Competitor Comparison,Negative,0.85,quay xe sang XForce premium,switch to XForce premium,Honda HRV,False,OK
ec3ab4f8-02c3-4f39-aa9f-3ce5fb37e476,0,Safety & ADAS,Pedal Misapplication Prevention,Positive,0.9,"trên Yaris Cross có ch?ng ??p nh?m chân ga, e xem h?u h?t video c?a bác hình nh? có m?i xe này có","the Yaris Cross has anti-accidental acceleration pedal, I watch most of your videos and it seems only this car has it",Toyota Yaris Cross,False,OK
a4d372e3-af66-4290-af48-969b19b1fa81,0,Safety & ADAS,Airbag,Neutral,0.8,Mu?n nhi?u túi khí thì mua b?n cao h?n bác ?,"If you want more airbags, buy a higher trim, sir?",Kia Seltos,False,OK
27c6bcda-b489-4fb2-9238-e12da9f70870,0,Safety & ADAS,NCAP Test,Negative,0.95,Yaris Cross lại chưa được test,Yaris Cross has not been tested yet,Toyota Yaris Cross,False,OK
27c6bcda-b489-4fb2-9238-e12da9f70870,1,Brand Perception,Brand Trust,Negative,0.95,Toyota chìm trong bê bối gian lận an toàn,Toyota is mired in safety fraud scandal,Toyota Yaris Cross,False,OK
b2127968-702f-4c1f-be71-1c940d43c4db,0,Safety & ADAS,ADAS Features,Positive,0.8,mang sensing đẹp vào thân mình Daihatsu,putting beautiful sensing into a Daihatsu body,Creta,False,OK
b2127968-702f-4c1f-be71-1c940d43c4db,1,Styling / Design,Platform Heritage,Positive,0.7,mang sensing đẹp vào thân mình Daihatsu,putting beautiful sensing into a Daihatsu body,Creta,False,OK
8f2ad744-7b44-481d-b801-6411c7f44482,0,Other,General,Neutral,0.0,,,Kia Seltos,False,OK
d076c7a4-2821-4e3e-bce0-043765ffe2b1,0,Value Perception,Competitor Comparison,Positive,0.9,c?ng mê em HRV này,also infatuated with this HRV,Honda HRV,False,OK
d7e221ff-3fca-4581-bff0-8b3cde4d0b2b,0,Other,Wiper Plastic Quality,Neutral,0.5,Nh?a c?t kính lái c?a city còn kinh kh?ng n?a d?ng vô nó m?ng nó ?p ?p kinh l?m,"The windshield wiper plastic of the City is even more terrible, when inserted it's thin and presses tightly",Honda HRV,False,LOW_CONFIDENCE
7972f2cc-22fb-4e59-aed8-5c55715499a0,0,Other,General,Neutral,0.0,,,Honda HRV,False,OK
eeb13a68-924f-42ce-97fb-0f92ce3f59c2,0,Value Perception,Competitor Comparison,Positive,0.9,có g?ng lên cx5 cho r?i,then try to upgrade to CX5,Mazda CX 5,False,OK
4e050cb1-ab2c-4c99-bbf4-c8730887d62b,0,Other,General,Neutral,0.0,,,Creta,False,OK
eeb13a68-924f-42ce-97fb-0f92ce3f59c2,0,Value Perception,Competitor Comparison,Negative,0.7,có g?ng lên cx5 cho r?i,try to upgrade to CX-5,Creta,False,OK
9415278f-dbcd-4788-ae92-0e95a2cdf494,0,Value Perception,Competitor Comparison,Positive,0.9,cái thằng toyhatsu thì bị loại từ vòng gửi xe,that toyhatsu is eliminated from the start,Mazda CX 5,True,OK
9415278f-dbcd-4788-ae92-0e95a2cdf494,1,Other,General Impression,Positive,0.9,Cuối cùng cx5 là chân ái,"Finally, CX5 is the true love",Mazda CX 5,True,OK
27c6bcda-b489-4fb2-9238-e12da9f70870,0,Safety & ADAS,ASEAN NCAP Rating,Positive,0.95,Creta được 5 sao ASEAN NCAP,Creta got 5 stars ASEAN NCAP,Creta,False,OK
27c6bcda-b489-4fb2-9238-e12da9f70870,1,Brand Perception,Brand Trust,Positive,0.9,Toyota chìm trong bê bối gian lận an toàn,Toyota sinking in safety fraud scandal,Creta,False,OK
21adcba5-282e-41ed-ab11-360e94b63819,0,Other,General,Neutral,0.0,,,Honda HRV,False,OK
f06b2eb8-7b49-4a6e-8095-ecfc218486f1,0,Value Perception,Competitor Comparison,Negative,0.5,"N?u có mua thì ch?n HRV G hay Xforce Premium ,","If buying, choose HRV G or Xforce Premium?",Creta,False,LOW_CONFIDENCE
b0ce0217-a15e-43ad-8c62-a882f69f87fc,0,Other,Ownership Experience,Positive,0.9,không có gì ph?i h?i h?n,nothing to regret,Creta,False,OK
64788d3a-9694-4646-a52a-45d69ecd7796,0,Other,General Impression,Positive,0.9,xem xonge ?ã ch?t con xe hrv b?n G,"After viewing, the HRV G version is already great",Honda HRV,False,MIXED_SENTIMENT
64788d3a-9694-4646-a52a-45d69ecd7796,1,Powertrain / Performance,Driving Dynamics,Positive,0.9,lái thích l?m nh?t ?i cao t?c và ?i ???ng ?èo,"Driving is very enjoyable, especially on highways and mountain roads",Honda HRV,False,MIXED_SENTIMENT
64788d3a-9694-4646-a52a-45d69ecd7796,2,Comfort & Space,NVH,Negative,0.9,ch? có là h?i ?n,only downside is a bit noisy,Honda HRV,False,MIXED_SENTIMENT
de9f5ffa-0adb-4631-a8f6-ead710a53317,0,Other,General,Neutral,0.0,,,Honda HRV,False,OK
d4337ef9-3f35-43da-ac2f-b50a81024544,0,Styling / Design,Interior Material,Negative,0.7,đồng ý hãng lắp sẵn nội thất da + giá tăng ~5 - 7 triệu,agree factory installs leather interior plus price increase 5-7 million,Honda HRV,False,OK
47ee72c3-1bff-4966-8870-347c757f4e1f,0,Powertrain / Performance,Driving Smoothness,Positive,0.9,lái m??t mà nh? nhàng r?t t?t,driving smooth and gentle very good,Creta,False,OK
6d3284d9-292b-4fde-8b8c-02b0f4d52b0a,0,Value Perception,Profit Margin,Negative,0.9,vì biên l?i nhu?n th?p nên HRV không ???c ?u tiên PR,"because the profit margin is low, HRV is not prioritized for PR",Honda HRV,False,OK
3eee7b2a-506e-492d-9872-3db1489f7325,0,New Tech,Technology Innovation,Positive,0.7,bê vài công ngh? v? c?ng h?n m?y hãng khác ch?a bao gi? làm,brings some technology that other brands have never done,Honda HRV,False,LOW_CONFIDENCE|MIXED_SENTIMENT
3eee7b2a-506e-492d-9872-3db1489f7325,1,Styling / Design,Exterior Design,Negative,0.6,nhi?u khi ch? c?n né m?y cái thi?t k? (ch?ng m?t ti?n),sometimes need to avoid those designs (dizzy front),Honda HRV,False,LOW_CONFIDENCE|MIXED_SENTIMENT
350b114b-b09c-4378-bfdf-8aeab2af030b,0,Value Perception,Competitor Comparison,Neutral,0.3,hrv v?i hai con này thì sao ?,"HRV with these two cars, how about?",Honda HRV,False,LOW_CONFIDENCE
ec3ab4f8-02c3-4f39-aa9f-3ce5fb37e476,0,Safety & ADAS,Pedal Misapplication Prevention,Negative,0.7,ch?ng ??p nh?m chân ga,gas pedal anti-mistake function,Creta,False,OK
633fb572-2a3b-4766-ae0d-1c683a26e83e,0,Powertrain / Performance,Engine Power,Positive,0.85,ch?n m?t con có mã l?c v?a ph?i,choose a car with moderate horsepower,Honda HRV,False,OK
633fb572-2a3b-4766-ae0d-1c683a26e83e,1,Value Perception,Feature Content,Positive,0.8,option nhi?u.. nhi?u tính n?ng an toàn ti?n l?i,"many options, safety and convenience features",Honda HRV,False,OK
633fb572-2a3b-4766-ae0d-1c683a26e83e,2,Safety & ADAS,Safety Features,Positive,0.75,tính n?ng an toàn,safety features,Honda HRV,False,OK
d75e1540-f6a1-49c4-a5a3-7343ec44b4af,0,Safety & ADAS,Overall Safety,Negative,0.7,không th?y an toàn cho gia ?ình,not safe for family,Creta,False,OK
8774dc3a-0a94-4a43-8179-30de35533e74,0,Comfort & Space,Seat Comfort,Positive,0.9,gh? da,leather seats,Honda HRV,False,OK
8774dc3a-0a94-4a43-8179-30de35533e74,1,Safety & ADAS,Parking Sensor,Positive,0.9,c?m bi?n lùi,reverse sensors,Honda HRV,False,OK
a54f7bbe-56c4-4919-9f08-1b9730b9ac22,0,Brand Perception,Brand Image,Positive,0.9,cực creta cao cấp,extremely premium Creta,Creta,True,OK
d4884667-8077-43cc-a4df-d331235e0e0d,0,Powertrain / Performance,Transmission,Negative,0.9,CVT t? b?n pre tr? xu?ng là c?i lùi r?i,CVT from the pre version downwards is a step back,Kia Seltos,False,OK
f0af26a8-05b6-4c1d-893d-0c1c8e28998e,0,Comfort & Space,Suspension,Neutral,1.0,"xin ?ánh giá v? giàn chân c?a seltos v?i vf5, con nào c?ng v?ng h?n khi ?i ???ng ?èo núi","Please review the undercarriage of Seltos vs VF5, which one is more stable on mountain roads",Kia Seltos,False,OK
ad0425bd-9c0f-4ca3-b5ac-4fae869bc10c,0,Value Perception,Price,Positive,0.95,Giá honda hrv quá ?n áp,Honda HRV price is very impressive,Honda HRV,False,OK
ad0425bd-9c0f-4ca3-b5ac-4fae869bc10c,1,New Tech,Electronic Parking Brake,Positive,0.9,phanh ?i?n t? là quá ok r?i,electronic parking brake is very okay,Honda HRV,False,OK
ad0425bd-9c0f-4ca3-b5ac-4fae869bc10c,2,Powertrain / Performance,Engine Power,Positive,0.95,??ng c? 1.5 ngang city ko h? y?u chút nào,"1.5 engine comparable to City, not weak at all",Honda HRV,False,OK
eacf06fe-a944-47e3-b8c5-102548198fb8,0,Value Perception,Maintenance Cost,Negative,0.9,ph? tùng xe hàn càng ??t,Korean car spare parts are increasingly expensive,Kia Seltos,False,OK
ba2a21d5-033c-4ed3-8d1f-4238d98282a0,0,Powertrain / Performance,Energy Consumption,Positive,0.9,m?y con nhà vin nó làm e ti?n ?ình vì ?n luôn,the Vinfast cars make me hesitate because they consume a lot,Honda HRV,False,OK
ba2a21d5-033c-4ed3-8d1f-4238d98282a0,1,Comfort & Space,NVH,Positive,0.9,ngang ng?i máy bay,as noisy as an airplane,Honda HRV,False,OK
ba2a21d5-033c-4ed3-8d1f-4238d98282a0,2,Value Perception,Competitor Comparison,Positive,0.8,"có ?n h?n ?ám vf5, vf6, vf7 ko bác","Is the HRV better than the VF5, VF6, VF7?",Honda HRV,False,OK
f0af26a8-05b6-4c1d-893d-0c1c8e28998e,0,Comfort & Space,Ride Quality,Neutral,0.95,"giàn chân của seltos với vf5, con nào cứng hơn khi đi đường đèo núi?","chassis of Seltos vs VF5, which one is stiffer on mountain roads?",Vinfast VF5,False,OK
16337ea4-d4d7-4427-96fd-4e15ad5b2da1,0,Other,General,Neutral,0.0,,,Honda HRV,False,OK
8efe326a-c44e-4c3a-bdcf-095e1f354e06,0,Value Perception,Price,Negative,0.95,giá cao,high price,Kia Seltos,False,OK
8efe326a-c44e-4c3a-bdcf-095e1f354e06,1,Value Perception,Standard Features,Negative,0.9,option èo ?p quá,poor options,Kia Seltos,False,OK
ef6b5069-bbed-44e2-a35d-65cc82be1938,0,Styling / Design,Rear Light Design,Negative,0.95,?èn sau sáng lên nhìn th?y vuông quá k ??p,"Rear light when lit looks too square, not beautiful",Kia Seltos,False,MIXED_SENTIMENT
ef6b5069-bbed-44e2-a35d-65cc82be1938,1,Styling / Design,Front Design,Positive,0.9,tr??c thì ok,front is ok,Kia Seltos,False,MIXED_SENTIMENT
5b891701-8407-4406-bbe4-e0e54c5920e0,0,Styling / Design,Exterior Design,Negative,0.7,HRV trông thô thi?n h?n,HRV looks rougher,Honda HRV,False,LOW_CONFIDENCE
5b891701-8407-4406-bbe4-e0e54c5920e0,1,Brand Perception,Brand Image,Negative,0.6,Hòn ?á thì bao gi? cug v?y,Honda is always like that,Honda HRV,False,LOW_CONFIDENCE
79085c64-32ab-4e85-ba36-186c84908eeb,0,Comfort & Space,Cabin Space,Neutral,0.8,"chạy gia đình, thường 2 người, lâu lâu có thể 4 người","family use, usually 2 people, occasionally 4 people",Honda HRV,False,OK
79085c64-32ab-4e85-ba36-186c84908eeb,1,Powertrain / Performance,Ride Quality,Neutral,0.9,ưu tiên khung gầm,prioritize chassis,Honda HRV,False,OK
79085c64-32ab-4e85-ba36-186c84908eeb,2,Value Perception,Features,Neutral,0.9,và option,and features,Honda HRV,False,OK
a9c04565-6b19-4e2a-83f6-500344ec0b46,0,Value Perception,Competitor Comparison,Negative,0.95,giá này thì ko c?n ph?i l?n t?n. ch?n ngay Xforce,"With this price, no need to hesitate. Choose Xforce immediately.",Kia Seltos,False,OK
eeb13a68-924f-42ce-97fb-0f92ce3f59c2,0,Value Perception,Competitor Comparison,Neutral,0.8,Ch?c ch? creta 2025 xem sao ch? v?y thì có g?ng lên cx5 cho r?i,"Probably Creta 2025 see how it is, but then might as well try to go up to CX5",Kia Seltos,False,OK
a3e1300b-d490-4149-9686-9ca7c98032ed,0,Comfort & Space,Seat Comfort,Positive,0.9,có gh? da n?a,there are leather seats,Honda HRV,True,OK
a3e1300b-d490-4149-9686-9ca7c98032ed,1,Value Perception,Price,Positive,0.85,cho dù giá cao h?n chút c?ng ???c,even if the price is a bit higher it's okay,Honda HRV,True,OK
a3e1300b-d490-4149-9686-9ca7c98032ed,2,Other,General Impression,Positive,0.9,Honda ?ánh cú này thì chu?n quá r?i,Honda's move is so perfect,Honda HRV,True,OK
37c48574-5933-4dce-8ff8-cfc30f7dd47e,0,Brand Perception,Brand Trust,Positive,0.7,Fan nh?t th?y gi?m giá là quên h?t,Japanese fans see price drop and forget everything,Creta,False,OK
350b114b-b09c-4378-bfdf-8aeab2af030b,0,Value Perception,Competitor Comparison,Neutral,0.6,hrv v?i hai con này thì sao ?,"HRV and these two cars, how about that?",Creta,False,LOW_CONFIDENCE
dbfadd1b-e88b-4f23-a964-485ef853ad4a,0,Other,General,Neutral,0.0,,,Kia Seltos,False,OK
f4f9a151-0a48-4aa7-900b-9bab277a71f0,0,Safety & ADAS,ADAS Features,Positive,0.95,Các tính n?ng an toàn th?c s? hay và h?u ích,The safety features are really good and useful.,Honda HRV,False,OK
54e76b35-b933-4116-941d-8aa9b39b331e,0,Other,General,Neutral,0.0,,,Honda HRV,False,OK
3c40a67c-f065-4052-ad0b-de70e9b66896,0,Value Perception,Competitor Comparison,Negative,0.9,giá còn l?i ngang v?i H HR-V nh?ng trang b? d?i dào h?n,remaining price equals Honda HR-V but equipment is much more abundant,Honda HRV,False,OK
862f3744-8ba5-4be9-9a61-a395160d91ba,0,Styling / Design,Exterior Design,Positive,0.95,lần này lột xác hoàn toàn luôn,this time a complete transformation,Kia Seltos,True,OK
9415278f-dbcd-4788-ae92-0e95a2cdf494,0,Value Perception,Competitor Comparison,Positive,0.9,cái thằng toyhatsu thì bị loại từ vòng gửi xe,that toyhatsu is eliminated from the first round,Creta,False,MIXED_SENTIMENT
9415278f-dbcd-4788-ae92-0e95a2cdf494,1,Value Perception,Competitor Comparison,Negative,0.9,Cuối cùng cx5 là chân ái,"In the end, CX-5 is the true love",Creta,False,MIXED_SENTIMENT
43a75ec0-2406-41a7-a906-9c82fb5c7b92,0,Other,General Impression,Neutral,0.3,Die hat siu ... thoát cho b?n là chu?n,Go somewhere super ... escape for you is standard,Creta,False,LOW_CONFIDENCE
f0e997ce-b584-4ab6-9a22-276a51e9b89d,0,Other,General,Neutral,0.0,,,Honda HRV,False,OK
2d7bbc64-0f0a-4bb7-9145-036757654a33,0,Comfort & Space,Suspension,Negative,0.9,Cái ko ?ng là ?? ?n,The thing I don't like is the suspension,Honda HRV,False,OK
3c40a67c-f065-4052-ad0b-de70e9b66896,0,Value Perception,Incentives,Positive,0.95,đang giảm giá 35-40 triệu,is discounting 35-40 million,Creta,False,OK
3c40a67c-f065-4052-ad0b-de70e9b66896,1,Value Perception,Price Competitiveness,Positive,0.9,giá còn lại ngang với H HR-V,remaining price is equal to H HR-V,Creta,False,OK
3c40a67c-f065-4052-ad0b-de70e9b66896,2,Value Perception,Standard Features,Positive,0.95,trang bị dồi dào hơn,more abundant features,Creta,False,OK
971e91a7-f6f6-4d11-9b59-eb74628a8990,0,Other,General,Neutral,0.0,,,Creta,False,OK
a3078c2c-e5ec-45ff-b9b8-aa5f17d3e5b9,0,Value Perception,Price,Negative,0.95,khi nhìn giá bán ... Kia mu?n hét giá bao nhiêu c?ng ?c,when seeing the price ... Kia can set any price,Kia Seltos,False,OK
2cf0de59-9dc8-4751-ac34-eb8c9a3201eb,0,Comfort & Space,Seat Odor,Negative,0.95,xe hàn mùi gh? da c?c k? n?ng mùi,Korean cars have extremely strong leather seat smell,Creta,False,OK
600ff39e-02dc-4f7a-bd1e-7f5943449abc,0,Value Perception,Value for Money,Positive,0.9,Gia ?ình mua con này quá h?p lý,Family buys this car very reasonably,Honda HRV,False,OK
d55ca043-c1e0-4aad-bf8c-0bf2f7db695b,0,Safety & ADAS,Parking Sensor,Positive,0.95,C?m bi?n tr??c sau,Front and rear sensors,Honda HRV,False,OK
d55ca043-c1e0-4aad-bf8c-0bf2f7db695b,1,Safety & ADAS,Blind Spot Monitor,Positive,0.95,c?nh báo ?i?m mù,Blind spot warning,Honda HRV,False,OK
d55ca043-c1e0-4aad-bf8c-0bf2f7db695b,2,Safety & ADAS,Airbag,Positive,0.95,túi khí,Airbags,Honda HRV,False,OK
d55ca043-c1e0-4aad-bf8c-0bf2f7db695b,3,Safety & ADAS,ADAS Features,Positive,0.95,gói honda sensing,Honda Sensing package,Honda HRV,False,OK
aae6895f-98ca-41ac-a6f1-0fb7cd02891f,0,Powertrain / Performance,Transmission,Neutral,0.9,b?n AT,AT version,Kia Seltos,False,OK
e9e36c68-a1c9-4d1a-92ef-8892a8978826,0,Other,Overall Impression,Positive,0.9,mình mê con xe này lắm,I love this car very much,Honda HRV,False,OK
9a06fade-8748-4c6a-9b44-97c17693b442,0,Other,Sales Forecast,Neutral,0.5,ra T?t có khi lên Top bán ch?y,after Tet might become a bestseller,Honda HRV,False,LOW_CONFIDENCE
dd919603-0a6d-401b-a6b6-55370cafcc42,0,Styling / Design,Exterior Design,Negative,0.95,Ki?u dáng Yaris mình th?y ??p h?n h?n luôn n?a b?n,I think the Yaris design is much more beautiful,Creta,False,OK
b8e27856-38db-478a-954e-8fc5aec42bdf,0,Brand Perception,Brand Trust,Positive,0.9,bê bối Daihatsu,Daihatsu scandal,Creta,False,LOW_CONFIDENCE|MIXED_SENTIMENT
b8e27856-38db-478a-954e-8fc5aec42bdf,1,Value Perception,Value for Money,Negative,0.6,với giá này,at this price,Creta,False,LOW_CONFIDENCE|MIXED_SENTIMENT
0458a7c7-8545-41c0-81bc-08c710cc611d,0,Powertrain / Performance,Engine Power,Positive,0.95,100 mã l?c thì h?i h?o cho Yaris Cross.,100 horsepower is a bit weak for Yaris Cross.,Creta,False,OK
0458a7c7-8545-41c0-81bc-08c710cc611d,1,Value Perception,Competitor Comparison,Positive,0.95,Creata h?n nhi?u th?.,Creta is better in many things.,Creta,False,OK
0458a7c7-8545-41c0-81bc-08c710cc611d,2,Styling / Design,Exterior Design,Positive,0.95,"??c bi?t là b?n Face lit m?i s?p v?, l?y c?m h?ng t? Pallisade.","Especially the new facelift coming soon, inspired by Palisade.",Creta,False,OK
0458a7c7-8545-41c0-81bc-08c710cc611d,3,Value Perception,Competitor Comparison,Positive,0.95,Creta v?n ngon h?n.,Creta is still better.,Creta,False,OK
b48cac49-3f5b-44fe-be39-5aa30da3ef84,0,Other,General,Neutral,0.0,,,Kia Seltos,False,OK
80c28543-a070-4df9-bea1-80704612b059,0,Other,General,Neutral,0.0,,,Honda HRV,False,OK
76ca830a-1d1c-4fd1-accf-0ed202cfa7f7,0,Other,General,Neutral,0.0,,,Honda HRV,False,OK
6feeeaa6-2e9f-4e9a-8c7b-b3fef0057112,0,Brand Perception,Brand Trust,Positive,0.9,Toyhatsu gian l?n an toàn thì Toy chi m?nh $ PR,"Toyhatsu safety fraud, Toyota only spends heavily on PR",Creta,False,OK
83c86b6f-92e9-483d-b019-7be7b8238e9f,0,Other,General Impression,Positive,0.9,Thích em nó rồi,I like it already,Honda HRV,False,OK
83c86b6f-92e9-483d-b019-7be7b8238e9f,1,Value Perception,Price,Neutral,0.7,Chỉ đủ tiền là rước em nó về,Just enough money to bring it home,Honda HRV,False,OK
a67b942a-c7ae-4137-a53d-7e8578949fd6,0,Comfort & Space,Air Conditioning,Negative,0.9,?i?u hoà y?u,air conditioning weak,Kia Seltos,False,OK
a67b942a-c7ae-4137-a53d-7e8578949fd6,1,Brand Perception,Brand Trust,Negative,0.7,nghe cái cách nói là th?y mõm r?i,"hearing the way they talk, I see it's all talk",Kia Seltos,False,OK
33f3bd01-1e1d-4d35-adcb-eb9053a028a6,0,Value Perception,Competitor Comparison,Neutral,0.95,?ó là chi?c Seltos m?i c?nh tranh trong phân khúc này,That is the new Seltos competing in this segment,Kia Seltos,False,OK
4ad1e340-febf-4141-92f3-bc25e0cd1226,0,Value Perception,Price,Neutral,0.7,699+10,699 million plus 10 million,Honda HRV,False,OK
4ad1e340-febf-4141-92f3-bc25e0cd1226,1,Comfort & Space,Seat Material,Neutral,0.8,bọc da,leather upholstery,Honda HRV,False,OK
4ad1e340-febf-4141-92f3-bc25e0cd1226,2,Safety & ADAS,Tire Pressure Monitor,Neutral,0.8,cảm biến áp suất lốp,tire pressure sensor,Honda HRV,False,OK
ab13c722-8e0b-4e7d-80f7-28e89a668685,0,Safety & ADAS,Safety Features,Positive,0.7,tính n?ng an toàn full,full safety features,Honda HRV,False,OK
ab13c722-8e0b-4e7d-80f7-28e89a668685,1,Powertrain / Performance,Engine Performance,Positive,0.9,??ng c? ngon,good engine,Honda HRV,False,OK
b45dfec0-4148-4342-a258-73fc535d0640,0,Other,General,Neutral,0.0,,,Honda HRV,False,OK
305b4329-a9b5-4349-8b7c-f47e173daa57,0,Safety & ADAS,Airbag,Negative,0.95,có m?i 2 túi khí,only has 2 airbags,Kia Seltos,False,OK
305b4329-a9b5-4349-8b7c-f47e173daa57,1,Safety & ADAS,Airbag,Negative,0.9,c?t nh?ng cái nó mang tính nhân v?n quá,cut things that are so humane,Kia Seltos,False,OK
dbcb7d18-63fe-44c3-810a-ad536c72ee3d,0,Styling / Design,Exterior Design,Neutral,0.6,nhìn ngoài xe nào ??p h?n ae?,look at the outside which car is more beautiful guys?,Creta,False,LOW_CONFIDENCE
114fce2e-2c26-4f7b-9c2f-42b172a57cb3,0,Safety & ADAS,Braking System,Negative,0.3,R?i khi mà ??p nh?m chân ga,Risk of stepping on accelerator pedal by mistake,Creta,False,LOW_CONFIDENCE
32ee3d7c-76c6-49c0-b59e-817aa403eef8,0,Styling / Design,Exterior Design,Positive,0.9,đẹp thì thấy Seltos,"beautiful, I see Seltos",Kia Seltos,False,MIXED_SENTIMENT
32ee3d7c-76c6-49c0-b59e-817aa403eef8,1,Powertrain / Performance,Driving Dynamics,Negative,0.95,lái tin tay hơn Seltos và XFore,drive more confidently than Seltos and Xfore,Kia Seltos,False,MIXED_SENTIMENT
32ee3d7c-76c6-49c0-b59e-817aa403eef8,2,Brand Perception,Build Quality,Negative,0.8,thấy xe chắc chắn nhất,found the car most solid (compared to Seltos),Kia Seltos,False,MIXED_SENTIMENT
8945bdc1-873c-4e6c-95f1-c7a78400b243,0,Styling / Design,Overall Design,Positive,0.9,Xe nhìn chung đẹp,The car looks beautiful overall,Honda HRV,False,MIXED_SENTIMENT
8945bdc1-873c-4e6c-95f1-c7a78400b243,1,Safety & ADAS,Safety Features,Positive,0.9,đầy đủ công nghệ an toàn,full of safety technology,Honda HRV,False,MIXED_SENTIMENT
8945bdc1-873c-4e6c-95f1-c7a78400b243,2,Comfort & Space,Seat Upholstery,Negative,0.8,ghế không phải da mà nỉ,seats are not leather but fabric,Honda HRV,False,MIXED_SENTIMENT
8945bdc1-873c-4e6c-95f1-c7a78400b243,3,Value Perception,Value for Money,Negative,0.7,nâng giá xe lên một tí là phù hợp nhất,raising the price a bit would be most suitable,Honda HRV,False,MIXED_SENTIMENT
a7a2f3b7-8acd-410d-829c-8c7636e9f94e,0,Value Perception,Value for Money,Negative,0.9,??t 739 pre mà ch?a full option,Expensive at 739 million pre-sale but not full option,Kia Seltos,False,OK
d4ee67a7-4230-4701-b21e-81c339e00d94,0,Styling / Design,Exterior Design,Negative,0.9,phân khúc này hrv sẽ là mẫu xe bản dáng nhất trong tương lai,"in this segment, HRV will be the most stylish model in the future",Kia Seltos,False,OK
fde3c868-cfaa-43a7-afb6-cd674d57a229,0,Other,Reliability,Negative,0.6,Honda ?ang t?o công ?n vi?c làm cho m?y anh ?? xe bác ?,Honda creates jobs for mechanics through repairs,Honda HRV,False,LOW_CONFIDENCE
7f4a465b-3f2b-45cb-9673-5f049d2967f6,0,Value Perception,Competitor Comparison,Positive,0.6,Ông thaco gi? c?ng b?t ch??c ông Mit ghim giá b?n cao ?? không b? th?t,Thaco also imitates Mit to keep high selling prices to not lose?,Kia Seltos,False,LOW_CONFIDENCE
fc4cf815-0fd2-4600-b245-5346c9b13025,0,Styling / Design,Exterior Design,Negative,0.95,Yari cross là m?u xe ??p nh?t c?a nhà Toyota t? tr??c t?i nay. Mình ?ang m? ??c.,Yaris Cross is the most beautiful car from Toyota ever. I am very impressed.,Creta,True,OK
20e0db58-b9be-446d-8bca-27e756e380bb,0,Styling / Design,Interior Design,Neutral,0.4,??c bi?t ?o?n v? n?i th?t,especially the interior part,Toyota Yaris Cross,False,LOW_CONFIDENCE
678c8f1b-ef75-401e-b19d-aae3c046f590,0,New Tech,Infotainment Display,Positive,0.95,màn hình kép li?n kh?i ??p m?t,beautiful dual integrated screen,Kia Seltos,False,OK
678c8f1b-ef75-401e-b19d-aae3c046f590,1,Styling / Design,Dashboard Layout,Positive,0.9,bê nguyên b? bàn th? ngay tr??c m?t ng??i lái,having an altar right in front of the driver,Kia Seltos,False,OK
2960a820-3582-4050-bec8-eac93819a015,0,Powertrain / Performance,Driving Experience,Positive,0.9,Mình ?ã ch?y và c?ng ch?ng th?y có v?n ?? gì,I have driven and saw no problems,Creta,False,OK
059608b5-4a7b-44d4-b836-094013e7eb7b,0,Safety & ADAS,Safety Features,Negative,0.9,Quá thi?u trang b? an toàn,Too lacking safety equipment,Kia Seltos,False,OK
