record_id,scraped_at,country,platform,platform_type,page_number,source_url,thread_id,thread_or_video_title,post_id,parent_post_id,author_id,author_username,post_date,post_date_normalized,content_original,Initial_Translation,car_brand,car_model,car_segment,Initial_parameter,Initial_sentiment,has_media,media_urls,like_count,reply_count,share_count,view_count,is_thread_opener,star_rating,star_rating_max,star_rating_available,scraper_version,raw_html_hash,enriched_content,has_context,is_semantic_duplicate,duplicate_of_id,similarity_score,content_quality_flag,wow_signal_hits,category,parameter,sentiment,confidence,is_wow_factor,review_flag,focus_model,content_english,translation_status,translation_source,is_substantial,engagement_raw,engagement_score,sentiment_weight,wow_factor_score,wow_score_tier
62d16052-ea5e-441a-a142-e17d463caa8c,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@minhtunghoang4743,@minhtunghoang4743,7 bulan yang lalu,01/12/2025,"C?n xem nh?ng v? va ch?m, thay th? linh ki?n r? ko n?a, nh? mg mà linh ki?n ch?m m?y tháng ko ?n",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,2,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"C?n xem nh?ng v? va ch?m, thay th? linh ki?n r? ko n?a, nh? mg mà linh ki?n ch?m m?y tháng ko ?n",FALSE,FALSE,,,KEEP,,Safety & ADAS; Brand Perception,Crash Safety; After Sales Service,Negative,0.85,FALSE,OK,BYD M6,"Need to look at collision incidents, replacement parts are no longer cheap, but parts are delayed for months, not okay.",ok,auto,TRUE,0.693147181,5.57,0,2.79,LOW
47c4042c-cc13-4516-a561-579ab1136ca0,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@tu3638,@tu3638,1 tahun yang lalu,01/07/2025,"Tr?m s?c là rào c?n l?n nh?t c?a xe ?i?n , ch? nh? bây gi? ra tr?m s?c thì o?i l?m . Ra tr?m s?c c?a VF thì th?y toàn taxi ??ng ch? .",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"Tr?m s?c là rào c?n l?n nh?t c?a xe ?i?n , ch? nh? bây gi? ra tr?m s?c thì o?i l?m . Ra tr?m s?c c?a VF thì th?y toàn taxi ??ng ch? .",FALSE,FALSE,,,KEEP,,New Tech; Brand Perception,Charging Infrastructure; Competitor Charging Network,Neutral,0.85,FALSE,MIXED_SENTIMENT,BYD M6,"Charging stations are the biggest barrier for electric cars, you know? Going to a charging station now is really annoying. At VF's charging stations, all you see are taxis waiting in line.",ok,auto,TRUE,0.405465108,3.26,0.255,14.38,LOW
07831229-8ca1-4470-8930-30610681bede,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@Th%E1%BA%A3oNguy%E1%BB%85n.264,@Th?oNguy?n.264,1 tahun yang lalu,01/07/2025,"Xe ?i?n TQ v? VN sao ch?y d?ch v? ???c mà ph?nh, ch?c h? ngh? tài x? taxi VN ch?y ngày ch? 4-5h r?i v? ng?, ch? s?c ? ?âu bây gi?.",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,3,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,"Xe ?i?n TQ v? VN sao ch?y d?ch v? ???c mà ph?nh, ch?c h? ngh? tài x? taxi VN ch?y ngày ch? 4-5h r?i v? ng?, ch? s?c ? ?âu bây gi?.",FALSE,FALSE,,,KEEP,,Powertrain / Performance; Value Perception,Battery Range; Value for Money,Negative,0.85,FALSE,OK,BYD M6,Chinese electric cars in Vietnam—how can they run for commercial service with that inflated range? They must think Vietnamese taxi drivers only drive 4-5 hours a day and then go home to sleep. Where would they have the stamina now?,ok,auto,TRUE,0.916290732,7.36,0,3.68,LOW
6898f62e-42af-4eaa-ba71-98d97278a799,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@truyenhinhsuckhoe3077,@truyenhinhsuckhoe3077,1 tahun yang lalu,01/07/2025,"B?t tay cl, ?ã th?y hãng nào trên dùng xe ?i?n ?âu",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,4,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,"B?t tay cl, ?ã th?y hãng nào trên dùng xe ?i?n ?âu",FALSE,FALSE,,,KEEP,,Brand Perception,Competitor Comparison,Positive,0.85,FALSE,OK,BYD M6,"Everyone is on board, but have you seen any brand actually using electric cars?",ok,auto,TRUE,1.609437912,12.93,0.85,48.96,MEDIUM
dc4fca79-7175-4e79-a2c5-116c52cc166d,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@TipcarTV,@TipcarTV,1 tahun yang lalu,01/07/2025,"Ohh, em nó ra m?t t?i VN ?ó.",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,"Ohh, em nó ra m?t t?i VN ?ó.",FALSE,FALSE,,,KEEP,,Brand Perception,Brand Image,Positive,0.85,FALSE,OK,BYD M6,"Ohh, it launched in Vietnam there.",ok,auto,TRUE,0,0,0.85,42.5,MEDIUM
517e7305-bd44-4f40-badd-0328b4d90daf,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@ragonnet100,@ragonnet100,1 tahun yang lalu,01/07/2025,? @truyenhinhsuckhoe3077 h?n vf ?i?m nào v?y??? Ch?c h?n vui xe byd mang ?i ki?m ??nh an toàn toàn 1-2 sao. Và tai ti?ng xe ?ang ch?y s?p h?m và t? chây thì hi?n nay tesla s? 1 và bù s? 2.,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,? @truyenhinhsuckhoe3077 h?n vf ?i?m nào v?y??? Ch?c h?n vui xe byd mang ?i ki?m ??nh an toàn toàn 1-2 sao. Và tai ti?ng xe ?ang ch?y s?p h?m và t? chây thì hi?n nay tesla s? 1 và bù s? 2.,FALSE,FALSE,,,KEEP,amazing(72.7%),Safety & ADAS; Safety & ADAS; Brand Perception,Crash Test Rating; Fire Safety; Brand Ranking,Negative,0.85,FALSE,OK,BYD M6,He's happy about what point exactly??? Probably he's happy that BYD cars got a 1-2 star safety rating. And the notorious reputation of cars that are about to break down and catch fire? Right now Tesla is number 1 and BYD is number 2.,ok,auto,TRUE,0,0,0,0,LOW
cdf67b5b-46a6-46ae-848c-61d8b937b41a,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@trangphung5448,@trangphung5448,1 tahun yang lalu,01/07/2025,Con e34 c?a vin hay vf5 kéo dài ra là gi?i quy?t ???c v?n ?? 7 ch? mà vinfast ?ang b? tr?ng...e ngh? ?i?u này ko khó v?i vinfast... Nh?ng bác Vi?t Anh ph?i nên nh? là vinfast làm quá nhi?u s?n ph?m... Mà dây chuy?n s?n xu?t bây gi? còn ch?a tr? h?t ??n vf3..vf5..vf6..s?p t?i còn ông bán t?i ?i?n n?a.. Bây gi? vinfast còn ph?i ph? thu?c vào ngu?n cung ?ng ph? tr?... Dây chuy?n l?p ráp có th? s?n xu?t nhanh...nh?ng linh ki?n ch?a ?áp ?ng ??y ?? thì mu?n c?ng ch?ng dc...,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,8,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,Con e34 c?a vin hay vf5 kéo dài ra là gi?i quy?t ???c v?n ?? 7 ch? mà vinfast ?ang b? tr?ng...e ngh? ?i?u này ko khó v?i vinfast... Nh?ng bác Vi?t Anh ph?i nên nh? là vinfast làm quá nhi?u s?n ph?m... Mà dây chuy?n s?n xu?t bây gi? còn ch?a tr? h?t ??n vf3..vf5..vf6..s?p t?i còn ông bán t?i ?i?n n?a.. Bây gi? vinfast còn ph?i ph? thu?c vào ngu?n cung ?ng ph? tr?... Dây chuy?n l?p ráp có th? s?n xu?t nhanh...nh?ng linh ki?n ch?a ?áp ?ng ??y ?? thì mu?n c?ng ch?ng dc...,FALSE,FALSE,,,KEEP,,Other; Brand Perception; Other,Production Capacity; Product Portfolio; Supply Chain Dependency,Negative,0.85,FALSE,OK,Vinfast VF3,"The E34 or the extended VF5 would solve the 7-seater problem that VinFast is lacking... I think this isn't hard for VinFast... But Mr. Viet Anh should remember that VinFast is making too many products... And the production line can't even fulfill orders for the VF3, VF5, VF6 yet... soon there's also the electric pickup truck... Now VinFast still depends on external parts supply... The assembly line can produce quickly... but if the components aren't available in full, you can't do anything about it...",ok,auto,TRUE,1.299282984,10.44,0,5.22,LOW
b3ca1392-1633-498e-b182-b68b4479e043,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@WizardDazzle,@WizardDazzle,1 tahun yang lalu,01/07/2025,"xe quá h?p lý, l?p tr?m s?c thêm m?i dc, hi v?ng xe ?i?n ch?y ??y ???ng",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"xe quá h?p lý, l?p tr?m s?c thêm m?i dc, hi v?ng xe ?i?n ch?y ??y ???ng",FALSE,FALSE,,,KEEP,,Value Perception; New Tech,Value for Money; Charging Infrastructure,Neutral,0.85,FALSE,MIXED_SENTIMENT,BYD M6,"The car is very reasonable, just need to install more charging stations. Hope electric cars will run all over the roads.",ok,auto,TRUE,0.405465108,3.26,0.255,14.38,LOW
c27477f7-6b31-49a9-81b0-dacec923552e,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@sangduc5531,@sangduc5531,1 tahun yang lalu,01/07/2025,H? th?ng tr?m x?c vin ??u t? bi?t bao nhiêu ti?n...th? nó ??u t? tr?m s?c nh? vin xem giá có trên tr?i không,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,3,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,H? th?ng tr?m x?c vin ??u t? bi?t bao nhiêu ti?n...th? nó ??u t? tr?m s?c nh? vin xem giá có trên tr?i không,FALSE,FALSE,,,KEEP,,Value Perception,Competitor Comparison,Positive,0.85,FALSE,OK,BYD M6,The Vin charging station system invested who knows how much money... try investing in a small Vin charging station and see if the price isn't sky-high.,ok,auto,TRUE,1.386294361,11.14,0.85,48.07,MEDIUM
fcb01d21-6616-4a4b-b430-3d34bdca0e5a,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@Ducphuxs,@Ducphuxs,1 tahun yang lalu,01/07/2025,H? th?ng tr?m s?c h? l?p kh?p nc xem giá bán là bao nhiêu.,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,H? th?ng tr?m s?c h? l?p kh?p nc xem giá bán là bao nhiêu.,FALSE,FALSE,,,KEEP,,New Tech; Value Perception,Charging Network; Price,Positive,0.85,FALSE,OK,BYD M6,"The charging station system they install nationwide, what's the selling price?",ok,auto,TRUE,0.405465108,3.26,0.85,44.13,MEDIUM
4289b665-633c-4eec-baba-2f7d58682b2b,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@atfour8152,@atfour8152,1 tahun yang lalu,01/07/2025,BYD vào cái là Vfet h?t ngáo giá li?n kìa. T??ng lai tr? s?c ph? bi?n h?n thì còn r?t giá n?a. Ngoài l?i th? tr? s?c ra thì ko có cái c?a gì so v?i xe BDY cùng t?m giá,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,3,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,BYD vào cái là Vfet h?t ngáo giá li?n kìa. T??ng lai tr? s?c ph? bi?n h?n thì còn r?t giá n?a. Ngoài l?i th? tr? s?c ra thì ko có cái c?a gì so v?i xe BDY cùng t?m giá,FALSE,FALSE,,,KEEP,ngon(75.0%),Value Perception; Value Perception,Competitor Comparison; Price,Positive,0.85,FALSE,OK,BYD M6,"As soon as BYD enters, VinFast immediately stops its crazy pricing. In the future, when subsidies become more common, prices will drop even further. Aside from the advantage of subsidies, there's nothing that compares to BYD cars in the same price range.",ok,auto,TRUE,0.916290732,7.36,0.85,46.18,MEDIUM
36d1dfe7-46b5-4eff-916c-e0a85036370b,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@Nothing-27,@Nothing-27,1 tahun yang lalu,01/07/2025,V?y h???,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,V?y h???,FALSE,FALSE,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
b14d0a79-9ec2-4fa8-b9c9-1940be72f657,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@NguyenNguyen-rk1qx,@NguyenNguyen-rk1qx,1 tahun yang lalu,01/07/2025,"Còn v? thi?t k? nhi?u cái ng? ng?n thì là do môi tr??ng trong phòng nghiên c?u nó khác v?i s? d?ng th?c t?. Nhi?u khi h? ngh? thi?t k? ?ó là ?n, còn ng??i dùng s? d?ng th?c t? l?i ngh? khác !",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,"Còn v? thi?t k? nhi?u cái ng? ng?n thì là do môi tr??ng trong phòng nghiên c?u nó khác v?i s? d?ng th?c t?. Nhi?u khi h? ngh? thi?t k? ?ó là ?n, còn ng??i dùng s? d?ng th?c t? l?i ngh? khác !",FALSE,FALSE,,,KEEP,,Styling / Design,Design Practicality,Negative,0.85,FALSE,OK,BYD M6,"As for the design, many silly things are because the environment in the research lab is different from real-world usage. Often they think that design is fine, but actual users think otherwise!",ok,auto,TRUE,0,0,0,0,LOW
97e2e230-8127-466e-987a-9cd972bd06b1,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@bqqify,@bqqify,1 tahun yang lalu,01/07/2025,"Ch? c?n l?p thêm hàng gh? cho E34 là ?c mà, l?i ng?i x?m lên BYD ? th? tr??ng Vn thôi",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"Ch? c?n l?p thêm hàng gh? cho E34 là ?c mà, l?i ng?i x?m lên BYD ? th? tr??ng Vn thôi",FALSE,FALSE,,,KEEP,,Comfort & Space; Brand Perception,Third Row Seats; Competitive Position,Positive,0.85,FALSE,OK,VF e34,"Just need to add an extra row of seats for the E34, then sit back and watch BYD in the Vietnamese market.",ok,auto,TRUE,0.405465108,3.26,0.85,44.13,MEDIUM
e3760989-8663-48dc-8cf5-bbae08536bb6,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@NguyenNguyen-rk1qx,@NguyenNguyen-rk1qx,1 tahun yang lalu,01/07/2025,"H? không ph?i ngh? trên tr?i, mà d?i s?n ph?m c?a h? nh? v?y ?ã ?n r?i ! V?i l?i thi?t k? m?u xe m?i c?ng t?n ti?n ch? có ph?i không ?âu !",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,"H? không ph?i ngh? trên tr?i, mà d?i s?n ph?m c?a h? nh? v?y ?ã ?n r?i ! V?i l?i thi?t k? m?u xe m?i c?ng t?n ti?n ch? có ph?i không ?âu !",FALSE,TRUE,11beedec-e920-4ce5-8495-5664ef4c261c,0.9184,LOW_SIGNAL,,,,,,,,,,,,,,,,,
97e2e230-8127-466e-987a-9cd972bd06b1,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@bqqify,@bqqify,1 tahun yang lalu,01/07/2025,"Ch? c?n l?p thêm hàng gh? cho E34 là ?c mà, l?i ng?i x?m lên BYD ? th? tr??ng Vn thôi",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"Ch? c?n l?p thêm hàng gh? cho E34 là ?c mà, l?i ng?i x?m lên BYD ? th? tr??ng Vn thôi",FALSE,FALSE,,,KEEP,,Value Perception; Brand Perception,Competitor Comparison; Brand Image,Positive,0.85,FALSE,OK,BYD M6,"Just need to add an extra row of seats for the E34, then sit back and watch BYD in the Vietnamese market.",ok,auto,TRUE,0.405465108,3.26,0.85,44.13,MEDIUM
b4431a55-153c-4949-aafb-2c83e749fe1e,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@mrnammr4763,@mrnammr4763,1 tahun yang lalu,01/07/2025,"Trung Qu?c nhìn ??p v?y thôi , vài tháng ch?y là th?y c?nh li?n .",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"Trung Qu?c nhìn ??p v?y thôi , vài tháng ch?y là th?y c?nh li?n .",FALSE,FALSE,,,KEEP,,Styling / Design; Brand Perception,Exterior Design; Reliability,Neutral,0.85,FALSE,MIXED_SENTIMENT,BYD M6,"China looks beautiful only like that; after a few months of driving, the issues become apparent immediately.",ok,auto,TRUE,0.405465108,3.26,0.255,14.38,LOW
4fa74704-d499-4aec-a51c-b962faf9b04e,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@quocbaonguyen2017,@quocbaonguyen2017,1 tahun yang lalu,01/07/2025,Con mpv ?ó ?áng ?? ch?y d?ch v? ??y,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,Con mpv ?ó ?áng ?? ch?y d?ch v? ??y,FALSE,FALSE,,,KEEP,,Value Perception,Utility for Commercial Use,Positive,0.85,FALSE,OK,BYD M6,That MPV is worth using for service.,ok,auto,TRUE,0,0,0.85,42.5,MEDIUM
2505b8ad-3076-46b5-9db0-f77e0bfebb18,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@ltcuong2595,@ltcuong2595,1 tahun yang lalu,01/07/2025,H? v?n không có tr?m s?c l?i là hãng n??c ngoài .ki?n c?ng khó,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,H? v?n không có tr?m s?c l?i là hãng n??c ngoài .ki?n c?ng khó,FALSE,FALSE,,,KEEP,,New Tech; Brand Perception,Charging Infrastructure; Country of Origin Image,Negative,0.85,FALSE,OK,BYD M6,They still don't have a charging station. The advantage is that it's a foreign brand. Suing is also difficult.,ok,auto,TRUE,0.405465108,3.26,0,1.63,LOW
9182a579-dce5-4690-b772-88e2d0a82f22,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@Giakhx,@Giakhx,1 tahun yang lalu,01/07/2025,"Quá ??p, pin không b? dày nh? vinfast ng?i tho?i mái h?n",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"Quá ??p, pin không b? dày nh? vinfast ng?i tho?i mái h?n",FALSE,FALSE,,,KEEP,,Styling / Design; New Tech; Comfort & Space,Exterior Design; Battery Design; Seat Comfort,Positive,0.85,FALSE,OK,BYD M6,"So beautiful, the battery isn't as thick as VinFast's, sitting is more comfortable.",ok,auto,TRUE,0.287682072,2.31,0.85,43.66,MEDIUM
1d430d15-5cf9-434d-8739-e0599bf5f8e0,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@lexxxx2,@lexxxx2,1 tahun yang lalu,01/07/2025,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????6??????a4l???????08??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????114.5???????????????????????????????????????????????????????????????????????????????????????????????????????????????????vinfast????????????????????????????????????????????????????????????????????1984??????????????35???????????????????????????????30?????????,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????6??????a4l???????08??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????114.5???????????????????????????????????????????????????????????????????????????????????????????????????????????????????vinfast????????????????????????????????????????????????????????????????????1984??????????????35???????????????????????????????30?????????,FALSE,FALSE,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
e75a1b7e-0f2c-417c-8308-aafff4e4f243,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@MinhNguyen-lt6do,@MinhNguyen-lt6do,1 tahun yang lalu,01/07/2025,Tôi không thích xe tàu,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,Tôi không thích xe tàu,FALSE,FALSE,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
2bed2323-979d-4c4e-a2c1-d806bad7ba3d,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=4YB-nsxzQ5s&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,4YB-nsxzQ5s,"""Innova ?i?n"" BYD M6 chính th?c ra m?t - Phân khúc mà VN có th? thi?u | TIPCAR TV",,4YB-nsxzQ5s,https://www.youtube.com/@tuyeninh5102,@tuyeninh5102,1 tahun yang lalu,01/07/2025,Byd ngh? sao bán giá v?y ph?i nói quá chát ?n làm sao ???c vinfat mà b?o vf ch?m. ?úng là l?i nói không m?t ti?n mua,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,Byd ngh? sao bán giá v?y ph?i nói quá chát ?n làm sao ???c vinfat mà b?o vf ch?m. ?úng là l?i nói không m?t ti?n mua,FALSE,FALSE,,,KEEP,,Value Perception; Value Perception,Price; Competitor Comparison,Negative,0.85,FALSE,OK,BYD M6,"BYD, huh? Why sell at such a price? Have to say it's way too steep. How can they say VinFast is slow? Truly, talk is cheap.",ok,auto,TRUE,0,0,0,0,LOW
